price_date,ticker,sector,close_price,volume
2022-03-16,JPM,Financials,105.8205,8619335
2022-03-17,JPM,Financials,107.2929,5970250
2022-03-18,JPM,Financials,108.0948,17040925
2022-03-21,JPM,Financials,109.6035,8159352
2022-03-22,JPM,Financials,110.4327,10880556
2022-03-23,JPM,Financials,108.7891,6272349
2022-03-24,JPM,Financials,108.3241,9250594
2022-03-25,JPM,Financials,107.1914,9060148
2022-03-28,JPM,Financials,109.2192,3756853
2022-03-29,JPM,Financials,107.455,17913445
2022-03-30,JPM,Financials,108.8269,13405959
2022-03-31,JPM,Financials,110.2151,6824802
2022-04-01,JPM,Financials,113.0795,5147615
2022-04-04,JPM,Financials,112.4731,9193219
2022-04-05,JPM,Financials,113.6231,8282299
2022-04-06,JPM,Financials,117.3086,9223080
2022-04-07,JPM,Financials,116.3438,8637148
2022-04-08,JPM,Financials,113.9291,9795645
2022-04-11,JPM,Financials,111.0325,14272916
2022-04-12,JPM,Financials,112.1684,10041061
2022-04-13,JPM,Financials,109.3117,5257098
2022-04-14,JPM,Financials,108.7819,13797213
2022-04-15,JPM,Financials,109.4761,15420339
2022-04-18,JPM,Financials,109.7904,28226584
2022-04-19,JPM,Financials,110.4729,5104098
2022-04-20,JPM,Financials,110.8471,8816230
2022-04-21,JPM,Financials,112.8631,3478503
2022-04-22,JPM,Financials,111.4169,9981178
2022-04-25,JPM,Financials,110.4096,6424773
2022-04-26,JPM,Financials,109.2665,17267391
2022-04-27,JPM,Financials,110.5642,5868479
2022-04-28,JPM,Financials,111.9862,4070510
2022-04-29,JPM,Financials,112.7225,6625567
2022-05-02,JPM,Financials,114.6211,3630050
2022-05-03,JPM,Financials,112.7989,10803620
2022-05-04,JPM,Financials,115.4703,3502259
2022-05-05,JPM,Financials,117.9692,8091584
2022-05-06,JPM,Financials,119.2139,3484473
2022-05-09,JPM,Financials,122.2311,7037988
2022-05-10,JPM,Financials,119.4928,15437394
2022-05-11,JPM,Financials,118.6631,9241467
2022-05-12,JPM,Financials,117.4954,5663511
2022-05-13,JPM,Financials,118.7118,7900769
2022-05-16,JPM,Financials,117.0318,8057862
2022-05-17,JPM,Financials,118.3024,9664831
2022-05-18,JPM,Financials,120.6072,4630654
2022-05-19,JPM,Financials,121.8114,10139801
2022-05-20,JPM,Financials,122.3282,2711995
2022-05-23,JPM,Financials,120.7012,6218245
2022-05-24,JPM,Financials,119.3287,6580639
2022-05-25,JPM,Financials,121.4498,10306474
2022-05-26,JPM,Financials,122.8056,8072747
2022-05-27,JPM,Financials,122.7761,4559515
2022-05-30,JPM,Financials,122.1038,5394847
2022-05-31,JPM,Financials,118.7592,8661721
2022-06-01,JPM,Financials,117.0449,7750943
2022-06-02,JPM,Financials,120.223,6345791
2022-06-03,JPM,Financials,118.1439,6600253
2022-06-06,JPM,Financials,118.4902,10568826
2022-06-07,JPM,Financials,120.1923,6503656
2022-06-08,JPM,Financials,118.1556,7723016
2022-06-09,JPM,Financials,118.4941,19056651
2022-06-10,JPM,Financials,120.0805,4526588
2022-06-13,JPM,Financials,120.1374,3814098
2022-06-14,JPM,Financials,125.0469,10944941
2022-06-15,JPM,Financials,122.2252,6098143
2022-06-16,JPM,Financials,124.0691,7043791
2022-06-17,JPM,Financials,123.8096,5853144
2022-06-20,JPM,Financials,125.1788,7210378
2022-06-21,JPM,Financials,125.9846,15162977
2022-06-22,JPM,Financials,124.7486,11026405
2022-06-23,JPM,Financials,125.1827,11294670
2022-06-24,JPM,Financials,122.0374,4540107
2022-06-27,JPM,Financials,123.0989,5047939
2022-06-28,JPM,Financials,123.6458,2569753
2022-06-29,JPM,Financials,124.7826,5787435
2022-06-30,JPM,Financials,126.664,11729685
2022-07-01,JPM,Financials,127.3493,9837682
2022-07-04,JPM,Financials,127.6493,7321653
2022-07-05,JPM,Financials,126.138,7928956
2022-07-06,JPM,Financials,124.9367,6073210
2022-07-07,JPM,Financials,127.0467,8682809
2022-07-08,JPM,Financials,129.64,10867675
2022-07-11,JPM,Financials,129.2518,4191618
2022-07-12,JPM,Financials,129.3731,9018703
2022-07-13,JPM,Financials,127.7997,11616372
2022-07-14,JPM,Financials,129.9329,6776098
2022-07-15,JPM,Financials,131.1761,10588005
2022-07-18,JPM,Financials,134.7935,24662979
2022-07-19,JPM,Financials,133.2028,7672975
2022-07-20,JPM,Financials,132.5467,9362986
2022-07-21,JPM,Financials,133.0125,5954925
2022-07-22,JPM,Financials,134.2499,8601546
2022-07-25,JPM,Financials,133.8896,9617171
2022-07-26,JPM,Financials,132.3193,8648435
2022-07-27,JPM,Financials,133.9858,5320479
2022-07-28,JPM,Financials,135.3723,8688377
2022-07-29,JPM,Financials,133.7044,14358181
2022-08-01,JPM,Financials,136.2807,9572513
2022-08-02,JPM,Financials,138.5505,11754503
2022-08-03,JPM,Financials,138.8504,7276403
2022-08-04,JPM,Financials,139.0454,10798439
2022-08-05,JPM,Financials,140.1594,8945482
2022-08-08,JPM,Financials,138.5372,5468898
2022-08-09,JPM,Financials,138.6365,9087046
2022-08-10,JPM,Financials,134.6027,5380400
2022-08-11,JPM,Financials,136.2886,6210798
2022-08-12,JPM,Financials,133.4111,8629381
2022-08-15,JPM,Financials,136.2609,9010037
2022-08-16,JPM,Financials,135.6797,4971633
2022-08-17,JPM,Financials,135.323,12195119
2022-08-18,JPM,Financials,134.1912,10056750
2022-08-19,JPM,Financials,133.6968,6034844
2022-08-22,JPM,Financials,136.3922,4324980
2022-08-23,JPM,Financials,131.8095,7549487
2022-08-24,JPM,Financials,134.2032,6693012
2022-08-25,JPM,Financials,134.874,8370366
2022-08-26,JPM,Financials,132.6765,6918471
2022-08-29,JPM,Financials,130.7533,3583925
2022-08-30,JPM,Financials,133.8668,6849000
2022-08-31,JPM,Financials,132.1639,7079433
2022-09-01,JPM,Financials,130.1073,10307852
2022-09-02,JPM,Financials,132.214,6050625
2022-09-05,JPM,Financials,132.8758,15656895
2022-09-06,JPM,Financials,131.1993,3723951
2022-09-07,JPM,Financials,131.6333,13516464
2022-09-08,JPM,Financials,129.8143,7313441
2022-09-09,JPM,Financials,131.8496,11282755
2022-09-12,JPM,Financials,133.8436,8259484
2022-09-13,JPM,Financials,134.8746,12619758
2022-09-14,JPM,Financials,135.5931,6851699
2022-09-15,JPM,Financials,138.9852,5155135
2022-09-16,JPM,Financials,139.0264,14120720
2022-09-19,JPM,Financials,136.8089,7644980
2022-09-20,JPM,Financials,137.7052,8741352
2022-09-21,JPM,Financials,141.787,13109567
2022-09-22,JPM,Financials,139.849,5294451
2022-09-23,JPM,Financials,139.1921,10151666
2022-09-26,JPM,Financials,140.0399,6318511
2022-09-27,JPM,Financials,139.9774,7588043
2022-09-28,JPM,Financials,138.1263,8234668
2022-09-29,JPM,Financials,140.3328,4390103
2022-09-30,JPM,Financials,144.9618,5858576
2022-10-03,JPM,Financials,145.4,13733947
2022-10-04,JPM,Financials,143.6329,11403473
2022-10-05,JPM,Financials,140.6247,7802043
2022-10-06,JPM,Financials,141.1708,8817081
2022-10-07,JPM,Financials,143.3902,7111722
2022-10-10,JPM,Financials,144.381,13764253
2022-10-11,JPM,Financials,144.4196,7383889
2022-10-12,JPM,Financials,143.2881,8777383
2022-10-13,JPM,Financials,141.1781,12652484
2022-10-14,JPM,Financials,142.8638,5862012
2022-10-17,JPM,Financials,144.728,14923799
2022-10-18,JPM,Financials,141.7033,4337321
2022-10-19,JPM,Financials,144.9037,15352808
2022-10-20,JPM,Financials,146.105,6892068
2022-10-21,JPM,Financials,149.0114,7259870
2022-10-24,JPM,Financials,146.3094,3756311
2022-10-25,JPM,Financials,143.6092,6669358
2022-10-26,JPM,Financials,143.3562,5277850
2022-10-27,JPM,Financials,144.402,6273804
2022-10-28,JPM,Financials,148.0866,7572453
2022-10-31,JPM,Financials,149.5877,11734792
2022-11-01,JPM,Financials,149.1303,8692693
2022-11-02,JPM,Financials,147.0683,9047714
2022-11-03,JPM,Financials,149.6418,5161533
2022-11-04,JPM,Financials,147.6989,5624544
2022-11-07,JPM,Financials,151.1156,16427085
2022-11-08,JPM,Financials,150.5664,5961732
2022-11-09,JPM,Financials,153.9686,15516823
2022-11-10,JPM,Financials,155.4709,7258818
2022-11-11,JPM,Financials,155.2227,8007324
2022-11-14,JPM,Financials,154.1557,12275281
2022-11-15,JPM,Financials,153.4753,13305779
2022-11-16,JPM,Financials,154.4355,7653143
2022-11-17,JPM,Financials,154.6472,6849285
2022-11-18,JPM,Financials,153.4259,7823041
2022-11-21,JPM,Financials,153.1202,9157970
2022-11-22,JPM,Financials,153.3331,11426817
2022-11-23,JPM,Financials,148.9204,8013547
2022-11-24,JPM,Financials,149.9141,10247113
2022-11-25,JPM,Financials,147.9369,15406437
2022-11-28,JPM,Financials,145.6349,9318161
2022-11-29,JPM,Financials,142.3116,9062116
2022-11-30,JPM,Financials,138.859,4357407
2022-12-01,JPM,Financials,136.3159,2793092
2022-12-02,JPM,Financials,135.0236,9344536
2022-12-05,JPM,Financials,138.7703,7702245
2022-12-06,JPM,Financials,137.8041,6511230
2022-12-07,JPM,Financials,138.1855,8818516
2022-12-08,JPM,Financials,138.9964,7809024
2022-12-09,JPM,Financials,139.291,12560458
2022-12-12,JPM,Financials,139.1834,8280355
2022-12-13,JPM,Financials,136.938,5933843
2022-12-14,JPM,Financials,139.7615,11887744
2022-12-15,JPM,Financials,143.3492,7334499
2022-12-16,JPM,Financials,140.0871,9875492
2022-12-19,JPM,Financials,138.1547,6609296
2022-12-20,JPM,Financials,137.6614,6168839
2022-12-21,JPM,Financials,135.8743,8273923
2022-12-22,JPM,Financials,136.8716,8041157
2022-12-23,JPM,Financials,135.5379,9692693
2022-12-26,JPM,Financials,139.7083,7184911
2022-12-27,JPM,Financials,142.0753,3837793
2022-12-28,JPM,Financials,142.5373,6728363
2022-12-29,JPM,Financials,144.624,10989814
2022-12-30,JPM,Financials,146.9018,7102814
2023-01-02,JPM,Financials,145.802,7249178
2023-01-03,JPM,Financials,144.2054,11869738
2023-01-04,JPM,Financials,144.4051,6017381
2023-01-05,JPM,Financials,146.1837,4315962
2023-01-06,JPM,Financials,146.5098,7502145
2023-01-09,JPM,Financials,143.3857,6591440
2023-01-10,JPM,Financials,141.8418,5435453
2023-01-11,JPM,Financials,141.7391,7458021
2023-01-12,JPM,Financials,141.6332,9738078
2023-01-13,JPM,Financials,145.6022,7970331
2023-01-16,JPM,Financials,142.8751,9045197
2023-01-17,JPM,Financials,143.923,16523847
2023-01-18,JPM,Financials,146.9682,6974704
2023-01-19,JPM,Financials,151.7139,8942194
2023-01-20,JPM,Financials,150.9114,6525752
2023-01-23,JPM,Financials,151.9884,5702459
2023-01-24,JPM,Financials,153.2394,6331128
2023-01-25,JPM,Financials,153.7013,6605734
2023-01-26,JPM,Financials,153.5371,9237135
2023-01-27,JPM,Financials,154.514,20472281
2023-01-30,JPM,Financials,149.2305,6007592
2023-01-31,JPM,Financials,150.6931,6771965
2023-02-01,JPM,Financials,151.0023,7800535
2023-02-02,JPM,Financials,150.5827,9372323
2023-02-03,JPM,Financials,154.962,8889420
2023-02-06,JPM,Financials,153.5655,13370888
2023-02-07,JPM,Financials,152.756,3030976
2023-02-08,JPM,Financials,157.0781,3079199
2023-02-09,JPM,Financials,155.3239,6560653
2023-02-10,JPM,Financials,154.1906,12408250
2023-02-13,JPM,Financials,153.923,4276702
2023-02-14,JPM,Financials,155.7738,2402208
2023-02-15,JPM,Financials,156.2701,10053424
2023-02-16,JPM,Financials,153.5417,8818964
2023-02-17,JPM,Financials,152.4594,5172510
2023-02-20,JPM,Financials,151.2269,5393668
2023-02-21,JPM,Financials,151.1106,5427855
2023-02-22,JPM,Financials,152.0508,8361649
2023-02-23,JPM,Financials,152.9806,6227129
2023-02-24,JPM,Financials,149.3061,9748048
2023-02-27,JPM,Financials,151.5695,2553821
2023-02-28,JPM,Financials,152.1468,5678577
2023-03-01,JPM,Financials,155.141,5098875
2023-03-02,JPM,Financials,156.1459,7220363
2023-03-03,JPM,Financials,158.5951,6450917
2023-03-06,JPM,Financials,159.6719,11007524
2023-03-07,JPM,Financials,162.7278,3802682
2023-03-08,JPM,Financials,163.9592,8146905
2023-03-09,JPM,Financials,163.7861,10001910
2023-03-10,JPM,Financials,169.0771,16812127
2023-03-13,JPM,Financials,171.2247,6597792
2023-03-14,JPM,Financials,172.6435,9108654
2023-03-15,JPM,Financials,169.6677,3888005
2023-03-16,JPM,Financials,166.7154,3073014
2023-03-17,JPM,Financials,167.4435,11216111
2023-03-20,JPM,Financials,167.832,7982226
2023-03-21,JPM,Financials,166.4597,12817951
2023-03-22,JPM,Financials,166.8354,4618548
2023-03-23,JPM,Financials,170.6005,9849319
2023-03-24,JPM,Financials,172.3044,16894171
2023-03-27,JPM,Financials,169.6523,9462378
2023-03-28,JPM,Financials,169.4413,8935875
2023-03-29,JPM,Financials,167.6119,8027426
2023-03-30,JPM,Financials,166.7639,4267759
2023-03-31,JPM,Financials,165.8606,13758691
2023-04-03,JPM,Financials,164.8159,6265751
2023-04-04,JPM,Financials,162.0225,9788760
2023-04-05,JPM,Financials,161.7848,4281176
2023-04-06,JPM,Financials,160.581,4991106
2023-04-07,JPM,Financials,154.2386,14203330
2023-04-10,JPM,Financials,158.7377,6962374
2023-04-11,JPM,Financials,161.1995,14307040
2023-04-12,JPM,Financials,160.4093,7753538
2023-04-13,JPM,Financials,160.4994,3829301
2023-04-14,JPM,Financials,157.9618,11430309
2023-04-17,JPM,Financials,161.7666,6318517
2023-04-18,JPM,Financials,166.1265,10579488
2023-04-19,JPM,Financials,166.5377,8081082
2023-04-20,JPM,Financials,168.9677,4315418
2023-04-21,JPM,Financials,169.4296,8543403
2023-04-24,JPM,Financials,166.3698,19258081
2023-04-25,JPM,Financials,165.4727,9743848
2023-04-26,JPM,Financials,165.8254,7818044
2023-04-27,JPM,Financials,164.8337,12299749
2023-04-28,JPM,Financials,164.3844,8703357
2023-05-01,JPM,Financials,164.2257,8699410
2023-05-02,JPM,Financials,164.0911,5169580
2023-05-03,JPM,Financials,164.2593,8784429
2023-05-04,JPM,Financials,161.9113,12105003
2023-05-05,JPM,Financials,160.3586,5725996
2023-05-08,JPM,Financials,157.5764,14143283
2023-05-09,JPM,Financials,159.7744,7711857
2023-05-10,JPM,Financials,155.226,5608782
2023-05-11,JPM,Financials,157.775,11923298
2023-05-12,JPM,Financials,160.884,7132942
2023-05-15,JPM,Financials,160.2599,10840048
2023-05-16,JPM,Financials,154.6279,7118792
2023-05-17,JPM,Financials,153.9018,7810828
2023-05-18,JPM,Financials,153.8113,9746084
2023-05-19,JPM,Financials,151.7177,8987191
2023-05-22,JPM,Financials,150.6836,3601062
2023-05-23,JPM,Financials,153.9595,5108695
2023-05-24,JPM,Financials,155.4315,11602325
2023-05-25,JPM,Financials,153.4988,7588143
2023-05-26,JPM,Financials,150.1828,6487965
2023-05-29,JPM,Financials,149.5486,4646024
2023-05-30,JPM,Financials,149.1517,5194222
2023-05-31,JPM,Financials,150.2261,3563424
2023-06-01,JPM,Financials,149.1606,7682378
2023-06-02,JPM,Financials,150.2669,6296957
2023-06-05,JPM,Financials,154.3979,5434711
2023-06-06,JPM,Financials,156.1997,7784948
2023-06-07,JPM,Financials,156.1426,9253758
2023-06-08,JPM,Financials,155.7936,18480584
2023-06-09,JPM,Financials,155.0721,4369672
2023-06-12,JPM,Financials,157.6777,12720234
2023-06-13,JPM,Financials,156.3598,11806877
2023-06-14,JPM,Financials,156.5049,5857977
2023-06-15,JPM,Financials,156.6631,8677521
2023-06-16,JPM,Financials,155.6243,6661790
2023-06-19,JPM,Financials,152.7381,8616827
2023-06-20,JPM,Financials,153.4695,14630288
2023-06-21,JPM,Financials,153.3859,10192824
2023-06-22,JPM,Financials,154.4994,9804925
2023-06-23,JPM,Financials,153.4073,6735000
2023-06-26,JPM,Financials,156.0718,4418582
2023-06-27,JPM,Financials,154.2332,7359958
2023-06-28,JPM,Financials,157.9839,12962814
2023-06-29,JPM,Financials,154.2499,4343039
2023-06-30,JPM,Financials,155.2288,5245684
2023-07-03,JPM,Financials,156.302,8414434
2023-07-04,JPM,Financials,154.6347,5395577
2023-07-05,JPM,Financials,155.5936,5826591
2023-07-06,JPM,Financials,158.4249,6753103
2023-07-07,JPM,Financials,153.678,4632953
2023-07-10,JPM,Financials,154.799,5418357
2023-07-11,JPM,Financials,149.5865,10599562
2023-07-12,JPM,Financials,147.6424,4742164
2023-07-13,JPM,Financials,151.0592,4221931
2023-07-14,JPM,Financials,149.8912,6217895
2023-07-17,JPM,Financials,147.5168,10721207
2023-07-18,JPM,Financials,147.157,7394029
2023-07-19,JPM,Financials,151.4808,6643301
2023-07-20,JPM,Financials,147.7284,8143214
2023-07-21,JPM,Financials,145.6354,3979509
2023-07-24,JPM,Financials,148.734,9750551
2023-07-25,JPM,Financials,152.6588,9326087
2023-07-26,JPM,Financials,152.486,6791814
2023-07-27,JPM,Financials,149.935,11962913
2023-07-28,JPM,Financials,154.4003,5095934
2023-07-31,JPM,Financials,157.8975,12561105
2023-08-01,JPM,Financials,159.4382,8509975
2023-08-02,JPM,Financials,157.7006,6992376
2023-08-03,JPM,Financials,157.6409,7936656
2023-08-04,JPM,Financials,157.3383,7664012
2023-08-07,JPM,Financials,158.1089,13033913
2023-08-08,JPM,Financials,161.369,5200578
2023-08-09,JPM,Financials,163.3969,5896941
2023-08-10,JPM,Financials,161.0237,12109166
2023-08-11,JPM,Financials,164.1744,6304272
2023-08-14,JPM,Financials,164.938,11469080
2023-08-15,JPM,Financials,166.5661,15787459
2023-08-16,JPM,Financials,170.0372,6812257
2023-08-17,JPM,Financials,167.4882,10506419
2023-08-18,JPM,Financials,167.4554,5042815
2023-08-21,JPM,Financials,166.2766,10819335
2023-08-22,JPM,Financials,162.7516,8664300
2023-08-23,JPM,Financials,163.5847,9666408
2023-08-24,JPM,Financials,169.4298,6179347
2023-08-25,JPM,Financials,165.2135,4116520
2023-08-28,JPM,Financials,165.1892,9783940
2023-08-29,JPM,Financials,166.7123,3504613
2023-08-30,JPM,Financials,167.0471,7046290
2023-08-31,JPM,Financials,166.8356,11657086
2023-09-01,JPM,Financials,163.9079,8638255
2023-09-04,JPM,Financials,164.487,17440212
2023-09-05,JPM,Financials,162.8199,12055068
2023-09-06,JPM,Financials,158.0001,6158801
2023-09-07,JPM,Financials,160.686,8087882
2023-09-08,JPM,Financials,162.8834,7849840
2023-09-11,JPM,Financials,163.0491,4248520
2023-09-12,JPM,Financials,163.6168,5491942
2023-09-13,JPM,Financials,166.121,6392575
2023-09-14,JPM,Financials,166.6884,3542927
2023-09-15,JPM,Financials,168.8407,8153431
2023-09-18,JPM,Financials,168.1966,7241387
2023-09-19,JPM,Financials,171.3343,4097118
2023-09-20,JPM,Financials,172.1495,9403920
2023-09-21,JPM,Financials,172.665,10652457
2023-09-22,JPM,Financials,169.7035,8760520
2023-09-25,JPM,Financials,170.431,7027382
2023-09-26,JPM,Financials,168.5279,10135239
2023-09-27,JPM,Financials,167.094,10501621
2023-09-28,JPM,Financials,165.2661,9046726
2023-09-29,JPM,Financials,162.891,5752281
2023-10-02,JPM,Financials,167.8094,8935944
2023-10-03,JPM,Financials,170.9857,12905244
2023-10-04,JPM,Financials,175.6502,6301513
2023-10-05,JPM,Financials,172.7504,18515667
2023-10-06,JPM,Financials,172.9731,6483037
2023-10-09,JPM,Financials,169.9511,8104377
2023-10-10,JPM,Financials,168.371,6113181
2023-10-11,JPM,Financials,166.2922,8747341
2023-10-12,JPM,Financials,169.2245,3985061
2023-10-13,JPM,Financials,168.3485,6430323
2023-10-16,JPM,Financials,170.911,5168554
2023-10-17,JPM,Financials,172.3998,8445019
2023-10-18,JPM,Financials,178.0461,11908119
2023-10-19,JPM,Financials,174.4852,10358878
2023-10-20,JPM,Financials,177.6104,3098065
2023-10-23,JPM,Financials,180.5091,18106471
2023-10-24,JPM,Financials,178.144,9002960
2023-10-25,JPM,Financials,180.7022,5864058
2023-10-26,JPM,Financials,181.6006,8518946
2023-10-27,JPM,Financials,181.0835,8584149
2023-10-30,JPM,Financials,179.0814,6126980
2023-10-31,JPM,Financials,177.3589,8659077
2023-11-01,JPM,Financials,182.5244,6274241
2023-11-02,JPM,Financials,182.581,6805266
2023-11-03,JPM,Financials,184.6264,6079545
2023-11-06,JPM,Financials,182.6687,4510342
2023-11-07,JPM,Financials,180.7594,8480556
2023-11-08,JPM,Financials,183.5455,10110366
2023-11-09,JPM,Financials,180.1987,9829567
2023-11-10,JPM,Financials,179.2187,11105179
2023-11-13,JPM,Financials,179.3571,9108222
2023-11-14,JPM,Financials,179.6882,6464665
2023-11-15,JPM,Financials,179.2967,11193207
2023-11-16,JPM,Financials,180.3372,4647988
2023-11-17,JPM,Financials,182.1319,5579911
2023-11-20,JPM,Financials,184.0511,5439904
2023-11-21,JPM,Financials,181.6083,12322957
2023-11-22,JPM,Financials,180.9489,11664580
2023-11-23,JPM,Financials,184.0253,9721730
2023-11-24,JPM,Financials,186.3773,12282966
2023-11-27,JPM,Financials,182.9198,5627855
2023-11-28,JPM,Financials,183.8683,9197020
2023-11-29,JPM,Financials,178.9497,7609304
2023-11-30,JPM,Financials,179.12,11225571
2023-12-01,JPM,Financials,183.9488,7639650
2023-12-04,JPM,Financials,181.6027,6858332
2023-12-05,JPM,Financials,179.569,9932427
2023-12-06,JPM,Financials,181.5351,11357850
2023-12-07,JPM,Financials,177.7483,6123314
2023-12-08,JPM,Financials,176.2494,7806925
2023-12-11,JPM,Financials,177.7658,5238657
2023-12-12,JPM,Financials,176.263,2945319
2023-12-13,JPM,Financials,175.7404,8667890
2023-12-14,JPM,Financials,177.6157,10206284
2023-12-15,JPM,Financials,178.7101,8884145
2023-12-18,JPM,Financials,179.4261,3667891
2023-12-19,JPM,Financials,178.6386,6952503
2023-12-20,JPM,Financials,179.6111,3293999
2023-12-21,JPM,Financials,179.3573,13836665
2023-12-22,JPM,Financials,180.5532,5181112
2023-12-25,JPM,Financials,179.3679,13218309
2023-12-26,JPM,Financials,178.9685,11678965
2023-12-27,JPM,Financials,176.583,5580092
2023-12-28,JPM,Financials,176.5505,5085165
2023-12-29,JPM,Financials,174.6298,9203553
2024-01-01,JPM,Financials,172.0061,5707105
2024-01-02,JPM,Financials,172.6757,8334765
2024-01-03,JPM,Financials,173.2376,6594991
2024-01-04,JPM,Financials,175.1801,3923476
2024-01-05,JPM,Financials,174.189,3278068
2024-01-08,JPM,Financials,175.2295,8759293
2024-01-09,JPM,Financials,176.6253,6390537
2024-01-10,JPM,Financials,177.7709,6412220
2024-01-11,JPM,Financials,175.8012,10567540
2024-01-12,JPM,Financials,176.2185,12791980
2024-01-15,JPM,Financials,177.1633,7173715
2024-01-16,JPM,Financials,177.2342,6981069
2024-01-17,JPM,Financials,172.2345,9771781
2024-01-18,JPM,Financials,172.67,4649070
2024-01-19,JPM,Financials,178.1001,8746929
2024-01-22,JPM,Financials,177.2669,9976136
2024-01-23,JPM,Financials,175.5401,10501662
2024-01-24,JPM,Financials,176.5038,3686732
2024-01-25,JPM,Financials,177.3229,5899687
2024-01-26,JPM,Financials,180.3326,5630150
2024-01-29,JPM,Financials,177.2695,8326109
2024-01-30,JPM,Financials,179.1293,9696251
2024-01-31,JPM,Financials,180.6554,14557782
2024-02-01,JPM,Financials,180.3541,6563049
2024-02-02,JPM,Financials,181.2571,6556209
2024-02-05,JPM,Financials,183.9169,12670929
2024-02-06,JPM,Financials,186.2098,9007632
2024-02-07,JPM,Financials,183.3385,13283227
2024-02-08,JPM,Financials,185.4901,8979397
2024-02-09,JPM,Financials,185.3796,5035913
2024-02-12,JPM,Financials,185.6227,4693554
2024-02-13,JPM,Financials,185.867,4300953
2024-02-14,JPM,Financials,185.5362,10425578
2024-02-15,JPM,Financials,188.6827,12869758
2024-02-16,JPM,Financials,188.5206,16763206
2024-02-19,JPM,Financials,185.674,11208626
2024-02-20,JPM,Financials,184.7197,12737838
2024-02-21,JPM,Financials,185.2334,6343527
2024-02-22,JPM,Financials,188.4726,5037325
2024-02-23,JPM,Financials,190.1117,11239937
2024-02-26,JPM,Financials,187.9405,9454717
2024-02-27,JPM,Financials,194.5847,8351317
2024-02-28,JPM,Financials,195.3588,9340783
2024-02-29,JPM,Financials,198.9023,9104016
2024-03-01,JPM,Financials,198.5442,13369396
2024-03-04,JPM,Financials,200.0774,13429258
2024-03-05,JPM,Financials,202.4796,9945594
2024-03-06,JPM,Financials,205.989,11220726
2024-03-07,JPM,Financials,209.0926,9826340
2024-03-08,JPM,Financials,211.699,6652373
2024-03-11,JPM,Financials,210.84,10827264
2024-03-12,JPM,Financials,209.2389,4579745
2024-03-13,JPM,Financials,210.2689,12194660
2024-03-14,JPM,Financials,213.0698,4961124
2024-03-15,JPM,Financials,212.477,8968898
2024-03-18,JPM,Financials,215.7017,5705210
2024-03-19,JPM,Financials,220.1543,9982136
2024-03-20,JPM,Financials,217.4416,7892172
2024-03-21,JPM,Financials,214.9988,4227197
2024-03-22,JPM,Financials,214.6455,9466141
2024-03-25,JPM,Financials,215.6274,6348847
2024-03-26,JPM,Financials,214.1299,11380487
2024-03-27,JPM,Financials,218.2461,8004243
2024-03-28,JPM,Financials,219.5986,9370907
2024-03-29,JPM,Financials,219.7848,5454352
2024-04-01,JPM,Financials,215.5191,6319933
2024-04-02,JPM,Financials,211.6883,6659111
2024-04-03,JPM,Financials,212.5783,11269754
2024-04-04,JPM,Financials,206.4495,15648770
2024-04-05,JPM,Financials,209.4302,5797187
2024-04-08,JPM,Financials,209.0346,12307154
2024-04-09,JPM,Financials,218.7097,3358755
2024-04-10,JPM,Financials,225.8861,4961786
2024-04-11,JPM,Financials,225.3866,5451714
2024-04-12,JPM,Financials,225.1224,4657310
2024-04-15,JPM,Financials,228.3187,4246122
2024-04-16,JPM,Financials,233.8423,9437028
2024-04-17,JPM,Financials,228.6624,7343491
2024-04-18,JPM,Financials,223.1381,9311067
2024-04-19,JPM,Financials,221.2893,10544776
2024-04-22,JPM,Financials,223.1508,8896770
2024-04-23,JPM,Financials,224.7603,10407709
2024-04-24,JPM,Financials,228.186,7780562
2024-04-25,JPM,Financials,224.491,4976088
2024-04-26,JPM,Financials,217.4649,12213809
2024-04-29,JPM,Financials,220.1325,6320489
2024-04-30,JPM,Financials,217.6857,5502502
2024-05-01,JPM,Financials,211.7444,7450449
2024-05-02,JPM,Financials,212.2343,5552882
2024-05-03,JPM,Financials,214.6447,6769785
2024-05-06,JPM,Financials,214.3464,9180329
2024-05-07,JPM,Financials,213.0547,9196088
2024-05-08,JPM,Financials,212.6486,5586257
2024-05-09,JPM,Financials,211.6229,6582136
2024-05-10,JPM,Financials,207.7686,12294779
2024-05-13,JPM,Financials,205.7828,9757162
2024-05-14,JPM,Financials,207.3371,18347027
2024-05-15,JPM,Financials,208.3262,12826236
2024-05-16,JPM,Financials,208.8747,12643696
2024-05-17,JPM,Financials,206.0758,4591901
2024-05-20,JPM,Financials,205.6199,10858907
2024-05-21,JPM,Financials,199.5688,7831850
2024-05-22,JPM,Financials,200.1232,6417629
2024-05-23,JPM,Financials,204.187,8556127
2024-05-24,JPM,Financials,200.118,11675891
2024-05-27,JPM,Financials,198.5593,9774472
2024-05-28,JPM,Financials,199.527,5629676
2024-05-29,JPM,Financials,203.0827,10766345
2024-05-30,JPM,Financials,201.8858,6199114
2024-05-31,JPM,Financials,200.0184,8724322
2024-06-03,JPM,Financials,194.6929,7085861
2024-06-04,JPM,Financials,195.0309,7329410
2024-06-05,JPM,Financials,200.6895,10869261
2024-06-06,JPM,Financials,201.5231,5277033
2024-06-07,JPM,Financials,201.5214,17418268
2024-06-10,JPM,Financials,202.4839,3861312
2024-06-11,JPM,Financials,202.5137,6298896
